Unnamed: 0,order_date,order_id,order_datetime,customer_id,courier_id,restaurant_id,order_amount,items_count,distance_km,is_express_delivery,delivery_time_minutes,payment_method,vehicle_type,experience_days,base_skill,base_speed_kmh,courier_rating,on_time_ratio,preferred_payment_method,customer_rating,restaurant_city,cuisine_type,is_fast_food,restaurant_rating,prep_time_avg,traffic_level,is_rush_hour,temperature,precip_mm,wind_speed
88181,2025-05-01,2513,2025-05-01 21:49:00,47300,381,17,2740.9,2,5.77,0,109.6,sbp,car,131,0.928396981439648,55.0,4.58,0.94,sbp,4.31,SPB,italian,0,4.96,36,3.0,1,31.0,2.58,3.6
88182,2025-05-01,18105,2025-05-01 21:57:00,33711,319,20,2771.1,4,3.06,0,58.1,card,car,875,1.069145096660215,55.0,4.82,0.81,card,4.42,Moscow,burger,0,3.93,19,4.0,1,30.9,0.08,1.4
88183,2025-05-01,51817,2025-05-01 22:02:00,49961,321,166,2669.62,2,0.25,0,64.5,sbp,bike,813,0.8978752123246998,32.99180766169915,4.45,0.89,cash,4.59,Moscow,russian,0,4.61,37,4.0,1,30.9,0.08,1.4
88184,2025-05-01,50523,2025-05-01 22:04:00,47614,21,104,3146.86,6,0.91,1,18.9,card,scooter,1097,0.8782439242174609,44.79372201513367,4.75,0.88,sbp,4.5,Moscow,burger,1,4.98,6,4.0,1,30.9,0.08,1.4
88185,2025-05-01,73328,2025-05-01 22:08:00,23217,137,284,2233.49,4,4.37,0,120.7,card,bike,1002,1.1582324883561657,43.09047812324671,4.67,0.89,cash,5.0,Kazan,asian,0,4.69,35,3.0,1,25.8,16.34,19.8
88186,2025-05-01,61984,2025-05-01 22:10:00,30533,305,189,3099.79,2,6.53,0,101.2,sbp,bike,1004,1.03817310822684,38.62838052170366,4.69,0.98,sbp,4.29,Kazan,burger,1,4.54,5,3.0,1,25.8,16.34,19.8
88187,2025-05-01,2772,2025-05-01 22:28:00,49339,316,17,2472.59,2,7.5,0,130.6,card,scooter,164,1.1849002339118586,53.69711497645374,4.71,0.9,card,4.58,SPB,italian,0,4.96,36,3.0,1,31.0,2.58,3.6
88188,2025-05-01,11181,2025-05-01 22:40:00,7794,239,62,1390.62,2,2.47,0,54.5,card,bike,612,1.1220012339315004,40.52713657796784,4.44,0.84,cash,4.57,Moscow,italian,0,4.69,15,4.0,1,30.9,0.08,1.4
88189,2025-05-01,34776,2025-05-01 22:52:00,8004,167,63,1234.69,2,2.65,0,95.4,sbp,scooter,1224,0.9048890511940372,46.44984473997541,4.31,0.85,card,4.29,Kazan,burger,0,4.79,34,3.0,1,25.8,16.34,19.8
88190,2025-05-01,83099,2025-05-01 22:52:00,15265,322,275,1468.82,3,3.53,0,78.5,sbp,car,1650,1.039943176778767,55.0,4.65,0.85,cash,5.0,Moscow,italian,0,4.07,32,4.0,1,30.9,0.08,1.4
88191,2025-05-01,86293,2025-05-01 23:11:00,28932,54,41,1537.55,1,0.69,0,34.9,card,bike,736,1.1294315051741388,41.253268832294935,4.6,0.98,card,4.8,Moscow,asian,1,4.57,12,4.0,1,30.9,0.08,1.4
88192,2025-05-01,97401,2025-05-01 23:23:00,11468,271,202,3410.65,3,4.01,1,108.8,card,bike,1935,0.9205039200135628,35.577876365522755,4.69,0.89,card,4.87,Kazan,russian,0,4.86,37,3.0,1,25.8,16.34,19.8
88193,2025-05-01,40199,2025-05-01 23:26:00,30863,129,44,1839.97,2,2.87,0,86.6,card,car,1914,0.9516387279664532,55.0,4.69,0.89,card,4.68,SPB,asian,0,4.82,26,3.0,1,31.0,2.58,3.6
88195,2025-05-01,34341,2025-05-01 23:32:00,36754,2,231,1020.2,3,5.0,0,73.9,sbp,car,1998,1.1149142189513337,55.0,4.93,0.99,card,4.34,SPB,burger,0,5.0,15,3.0,1,31.0,2.58,3.6
88194,2025-05-01,33438,2025-05-01 23:32:00,46484,47,103,2377.03,2,2.7,0,45.9,sbp,scooter,731,0.906652587738538,45.13982204557147,4.67,0.96,cash,4.98,Moscow,italian,1,4.45,11,4.0,1,30.9,0.08,1.4
88196,2025-05-01,36541,2025-05-01 23:40:00,18229,105,274,1443.39,2,1.6,0,29.6,card,car,1972,0.9780388884401984,55.0,4.36,0.91,card,4.51,SPB,russian,1,4.46,6,3.0,1,31.0,2.58,3.6
88197,2025-05-01,823,2025-05-01 23:59:00,37273,292,60,3351.88,2,3.61,1,50.6,sbp,car,451,0.9483969688104334,55.0,4.71,0.99,cash,5.0,SPB,burger,0,4.27,17,3.0,1,31.0,2.58,3.6
88198,2025-05-02,14748,2025-05-02 00:21:00,10346,316,31,2796.36,2,0.82,0,29.6,sbp,scooter,164,1.1849002339118586,53.69711497645374,4.71,0.9,card,5.0,Moscow,burger,1,4.64,6,4.0,1,32.6,0.18,17.0
88199,2025-05-02,91999,2025-05-02 00:32:00,26572,172,194,2912.48,3,9.26,0,111.3,card,car,171,1.0122610305561932,55.0,4.73,0.92,card,4.8,Moscow,burger,1,4.96,13,4.0,1,32.6,0.18,17.0
88200,2025-05-02,50733,2025-05-02 00:57:00,48812,44,74,1897.37,3,1.7,0,36.8,card,car,139,1.0073945712432952,55.0,4.7,0.83,card,4.26,Kazan,burger,1,4.03,8,2.0,1,28.1,2.73,12.9
88201,2025-05-02,59837,2025-05-02 01:02:00,32409,354,265,2245.06,2,2.19,0,71.6,card,bike,481,0.9637910365805238,34.302746560329744,4.6,0.84,sbp,5.0,SPB,italian,1,4.2,9,3.0,1,25.3,19.11,5.9
88202,2025-05-02,78427,2025-05-02 01:20:00,22725,36,167,2198.69,2,8.19,0,138.3,card,bike,1242,0.9620762294085928,36.24682112531779,4.86,0.84,cash,4.55,Moscow,italian,0,4.55,37,4.0,1,32.6,0.18,17.0
88203,2025-05-02,46584,2025-05-02 01:22:00,24997,22,240,1914.91,2,2.87,0,86.1,card,bike,1278,1.1197549041975805,42.257796955237886,4.73,0.89,cash,4.53,SPB,burger,0,4.68,25,3.0,1,25.3,19.11,5.9
88204,2025-05-02,49951,2025-05-02 01:26:00,16534,240,257,2201.06,2,6.77,0,110.9,card,car,878,0.8798656196075766,55.0,4.78,0.88,card,4.82,SPB,russian,0,4.75,23,3.0,1,25.3,19.11,5.9
88205,2025-05-02,43301,2025-05-02 01:51:00,39780,26,41,2067.26,1,3.46,0,67.9,sbp,scooter,132,0.9661835896074544,43.16043291364058,4.64,0.86,cash,4.76,Moscow,asian,1,4.57,12,4.0,1,32.6,0.18,17.0
88206,2025-05-02,2940,2025-05-02 01:56:00,30034,223,97,2160.39,3,1.55,0,66.9,card,car,1692,1.0124212291919394,55.0,4.7,0.82,card,4.63,SPB,italian,0,4.45,16,3.0,1,25.3,19.11,5.9
88207,2025-05-02,67248,2025-05-02 02:03:00,12155,182,92,2495.84,3,2.17,0,36.4,card,bike,1301,1.0138585111232037,38.30118692367152,4.88,0.84,card,4.49,Moscow,asian,1,4.38,9,4.0,1,32.6,0.18,17.0
88208,2025-05-02,38253,2025-05-02 02:12:00,39642,109,219,3527.95,2,7.44,0,117.4,sbp,car,874,1.0709056181555394,55.0,4.75,0.98,cash,4.37,Moscow,italian,0,4.87,35,4.0,1,32.6,0.18,17.0
88209,2025-05-02,66641,2025-05-02 02:22:00,4148,101,157,2419.3,3,6.29,0,81.4,card,bike,1023,1.0456395592717616,38.94927677658439,4.72,0.87,card,4.08,Moscow,italian,1,4.27,9,4.0,1,32.6,0.18,17.0
88210,2025-05-02,9018,2025-05-02 02:23:00,8083,385,110,3454.88,1,5.53,0,59.6,sbp,car,1562,0.9418485686305998,55.0,4.96,0.91,sbp,4.49,Kazan,asian,1,4.23,7,2.0,1,28.1,2.73,12.9
88211,2025-05-02,45280,2025-05-02 02:28:00,11700,215,274,1519.54,1,5.07,0,76.1,sbp,bike,1452,1.008374315808676,38.3374319784028,4.48,0.86,card,4.43,SPB,russian,1,4.46,6,3.0,1,25.3,19.11,5.9
88212,2025-05-02,98770,2025-05-02 02:29:00,35731,105,254,1922.1,3,2.81,0,76.2,card,car,1972,0.9780388884401984,55.0,4.36,0.91,sbp,5.0,Kazan,burger,0,3.85,31,2.0,1,28.1,2.73,12.9
88213,2025-05-02,6012,2025-05-02 02:30:00,24841,340,224,2260.8,3,4.88,0,67.6,cash,car,221,1.000822108978829,55.0,4.57,0.89,sbp,4.94,Moscow,asian,1,4.56,8,4.0,1,32.6,0.18,17.0
88214,2025-05-02,32635,2025-05-02 03:06:00,30242,102,289,1575.63,3,2.34,0,91.3,card,bike,1788,0.8951563377746624,34.44266775511231,4.51,0.95,card,4.59,Moscow,burger,0,4.59,36,4.0,1,32.6,0.18,17.0
88215,2025-05-02,5508,2025-05-02 03:45:00,3842,238,143,2836.98,3,9.37,0,118.4,cash,car,1879,1.0121294813045545,55.0,4.38,0.91,card,4.4,Moscow,asian,0,5.0,16,4.0,1,32.6,0.18,17.0
88216,2025-05-02,22781,2025-05-02 03:51:00,41824,105,244,3595.58,4,9.42,0,153.1,card,car,1972,0.9780388884401984,55.0,4.36,0.91,card,4.52,Moscow,italian,0,4.37,39,4.0,1,32.6,0.18,17.0
88217,2025-05-02,58757,2025-05-02 03:54:00,40264,172,202,2230.72,2,3.83,0,90.8,sbp,car,171,1.0122610305561932,55.0,4.73,0.92,cash,4.59,Kazan,russian,0,4.86,37,2.0,1,28.1,2.73,12.9
88218,2025-05-02,91315,2025-05-02 03:55:00,46792,151,206,2830.16,2,1.95,1,49.2,card,bike,1126,1.0912762408142496,40.879308302895126,5.0,0.89,card,4.38,SPB,italian,1,4.27,11,3.0,1,25.3,19.11,5.9
88219,2025-05-02,78213,2025-05-02 03:57:00,8720,106,226,3472.86,2,2.19,1,60.0,card,bike,1604,0.9590753659416238,36.673060427125655,4.87,0.82,cash,4.44,SPB,italian,1,4.48,6,3.0,1,25.3,19.11,5.9
88220,2025-05-02,91234,2025-05-02 04:06:00,15564,273,188,2223.42,5,3.92,0,106.5,card,car,1768,0.8526527642923731,55.0,4.48,0.86,sbp,4.62,SPB,burger,0,4.12,31,3.0,1,25.3,19.11,5.9
88221,2025-05-02,47120,2025-05-02 04:10:00,47486,236,185,1862.56,3,2.04,0,46.8,cash,car,1934,0.9650261484906354,55.0,4.67,0.87,sbp,4.39,Kazan,russian,1,4.21,10,2.0,1,28.1,2.73,12.9
88222,2025-05-02,65816,2025-05-02 04:14:00,17073,213,221,3358.45,3,9.22,0,132.7,cash,bike,1382,0.9604385493846817,36.41063141303707,4.44,0.93,cash,4.93,Moscow,burger,0,4.41,25,4.0,1,32.6,0.18,17.0
88223,2025-05-02,32977,2025-05-02 04:27:00,41537,236,81,4341.8,2,0.87,0,39.3,card,car,1934,0.9650261484906354,55.0,4.67,0.87,sbp,4.27,Moscow,burger,1,4.59,12,4.0,1,32.6,0.18,17.0
88224,2025-05-02,82148,2025-05-02 04:42:00,26142,61,218,2116.07,2,11.85,0,173.6,card,bike,1238,0.988201367918496,37.22409459253831,4.8,0.89,sbp,4.89,SPB,russian,1,4.9,10,3.0,1,25.3,19.11,5.9
88225,2025-05-02,31677,2025-05-02 04:55:00,5849,342,146,2472.2,4,3.83,0,59.1,card,scooter,814,1.057516419135006,52.991687044958624,4.38,0.94,card,5.0,Moscow,italian,1,4.31,10,4.0,1,32.6,0.18,17.0
88226,2025-05-02,15750,2025-05-02 05:02:00,14066,175,235,2843.27,4,0.3,0,43.6,card,car,330,0.9941315231747646,55.0,4.59,0.96,sbp,4.83,Moscow,italian,0,4.37,21,4.0,1,32.6,0.18,17.0
88227,2025-05-02,88051,2025-05-02 05:16:00,6462,343,277,3176.29,1,4.02,1,51.6,sbp,car,1806,1.2082659055830356,55.0,4.53,0.93,sbp,4.29,SPB,burger,1,4.24,10,3.0,1,25.3,19.11,5.9
88228,2025-05-02,71181,2025-05-02 05:37:00,48761,341,105,1501.43,3,2.49,0,49.6,card,car,1386,0.9743939841931162,55.0,4.52,0.99,card,4.62,SPB,burger,1,4.49,13,3.0,1,25.3,19.11,5.9
88229,2025-05-02,34932,2025-05-02 05:38:00,23688,194,66,2980.27,3,4.18,0,93.3,card,car,301,1.011907539252242,55.0,4.93,0.99,sbp,4.32,Moscow,italian,0,4.61,35,4.0,1,32.6,0.18,17.0
88230,2025-05-02,29717,2025-05-02 05:51:00,43282,191,57,2533.55,1,3.37,0,79.7,card,scooter,583,0.8583650709155547,42.15405365401788,4.54,0.85,card,4.43,Kazan,russian,0,4.73,29,2.0,1,28.1,2.73,12.9
88231,2025-05-02,16252,2025-05-02 05:55:00,6952,270,283,851.53,1,3.15,0,81.7,card,car,1061,1.1180728516369112,55.0,4.8,0.83,sbp,4.59,SPB,asian,0,4.9,20,3.0,1,25.3,19.11,5.9
88232,2025-05-02,77387,2025-05-02 06:07:00,16786,175,103,1215.85,2,0.96,0,47.1,card,car,330,0.9941315231747646,55.0,4.59,0.96,cash,5.0,Moscow,italian,1,4.45,11,4.0,1,32.6,0.18,17.0
88233,2025-05-02,97421,2025-05-02 06:09:00,34505,204,3,2025.48,2,2.99,0,53.6,card,car,769,1.0086692554045324,55.0,4.52,0.95,card,4.93,Moscow,italian,1,4.43,12,4.0,1,32.6,0.18,17.0
88234,2025-05-02,57655,2025-05-02 06:21:00,31083,29,129,2225.42,3,9.4,0,130.7,card,scooter,161,0.915021480064555,41.41642418784267,4.6,0.94,cash,4.77,SPB,asian,0,4.64,17,3.0,1,25.3,19.11,5.9
88235,2025-05-02,67031,2025-05-02 06:28:00,43049,218,199,2201.99,2,6.93,0,111.2,sbp,car,681,1.096977999259204,55.0,4.45,0.89,card,4.83,SPB,burger,1,4.73,14,3.0,1,25.3,19.11,5.9
88236,2025-05-02,19295,2025-05-02 06:29:00,29638,124,68,1196.2,2,3.29,0,82.4,card,bike,1864,0.9871515001288448,38.07269195618679,4.98,0.88,card,3.98,Moscow,burger,0,4.32,25,4.0,1,32.6,0.18,17.0
88237,2025-05-02,66294,2025-05-02 06:40:00,28462,342,186,2699.55,2,3.29,0,66.7,cash,scooter,814,1.057516419135006,52.991687044958624,4.38,0.94,sbp,4.92,Kazan,asian,0,4.46,29,2.0,1,28.1,2.73,12.9
88238,2025-05-02,66120,2025-05-02 06:41:00,23895,243,10,2285.93,2,6.61,0,88.3,card,car,1493,0.9944068283564068,55.0,4.75,0.9,cash,5.0,Moscow,asian,1,4.22,6,4.0,1,32.6,0.18,17.0
88239,2025-05-02,43703,2025-05-02 06:42:00,15732,14,5,3035.94,1,4.94,0,100.0,cash,bike,1363,1.032647563327592,39.11667838566589,4.49,0.96,card,4.59,Kazan,russian,0,5.0,34,2.0,1,28.1,2.73,12.9
88240,2025-05-02,16850,2025-05-02 07:07:00,8294,27,105,2350.81,5,8.13,0,117.9,cash,car,581,0.9785570854529316,55.0,4.75,0.91,card,4.51,SPB,burger,1,4.49,13,3.0,1,25.3,19.11,5.9
88241,2025-05-02,71457,2025-05-02 07:26:00,8236,373,167,2388.36,7,5.11,0,109.3,card,car,1352,1.034007542371197,55.0,4.59,0.92,card,4.51,Moscow,italian,0,4.55,37,4.0,1,32.6,0.18,17.0
88242,2025-05-02,61595,2025-05-02 07:35:00,19010,60,298,2763.84,2,3.84,0,94.0,card,bike,1016,1.0208443173679818,38.01026765395612,4.63,0.86,card,4.69,Moscow,italian,0,4.82,38,4.0,1,32.6,0.18,17.0
88243,2025-05-02,57003,2025-05-02 07:44:00,1828,144,69,2787.48,2,3.3,0,62.3,card,car,1897,1.143314650264549,55.0,4.64,0.85,sbp,4.61,Kazan,russian,1,4.61,14,2.0,1,28.1,2.73,12.9
88244,2025-05-02,71449,2025-05-02 07:55:00,15605,235,99,2187.66,2,5.43,0,110.2,card,scooter,310,1.0314792440361191,48.70580908301911,4.8,0.85,card,4.61,SPB,russian,0,5.0,23,3.0,1,25.3,19.11,5.9
88245,2025-05-02,30955,2025-05-02 07:58:00,21479,304,294,1779.21,2,5.25,0,99.3,card,car,191,1.191735389732698,55.0,4.89,0.9,card,4.77,Moscow,burger,0,4.33,35,4.0,1,32.6,0.18,17.0
88246,2025-05-02,48524,2025-05-02 08:00:00,22461,388,48,1384.82,2,2.99,0,70.2,card,car,368,0.9266252879136604,55.0,4.68,0.86,cash,4.73,SPB,russian,1,4.67,11,3.0,1,25.3,19.11,5.9
88247,2025-05-02,94145,2025-05-02 08:02:00,38269,314,38,2388.71,3,8.52,0,146.6,card,car,346,0.9041812318587794,55.0,4.54,0.98,cash,4.8,SPB,asian,0,4.72,21,3.0,1,25.3,19.11,5.9
88248,2025-05-02,94882,2025-05-02 08:21:00,45,51,65,2605.86,3,0.61,0,76.3,card,bike,1358,0.974040018858779,36.88875564924949,4.57,0.95,sbp,4.86,Kazan,russian,0,4.45,34,2.0,1,28.1,2.73,12.9
88249,2025-05-02,13019,2025-05-02 08:25:00,4923,220,22,1670.66,2,8.99,0,111.5,sbp,car,104,0.7823738703393238,45.85950269980694,4.58,0.97,cash,4.71,Moscow,asian,1,4.73,10,4.0,1,32.6,0.18,17.0
88250,2025-05-02,49562,2025-05-02 08:28:00,43441,219,71,2900.46,2,4.16,0,119.3,card,bike,381,0.9433193459728538,33.0915722275002,4.9,0.79,card,5.0,SPB,russian,0,4.36,23,3.0,1,25.3,19.11,5.9
88251,2025-05-02,40907,2025-05-02 08:35:00,44152,337,161,4205.65,3,1.32,0,53.0,card,scooter,1832,0.9670554174416544,50.81018222286416,4.63,0.85,sbp,5.0,Moscow,asian,1,4.06,11,4.0,1,32.6,0.18,17.0
88252,2025-05-02,54483,2025-05-02 08:49:00,44230,120,186,2880.73,2,11.46,1,158.0,sbp,bike,1313,0.9411742548637267,35.574343203740504,5.0,0.89,sbp,4.49,Kazan,asian,0,4.46,29,2.0,1,28.1,2.73,12.9
88253,2025-05-02,98100,2025-05-02 08:49:00,14658,131,91,3344.64,3,5.46,1,60.7,card,car,1421,1.0330855843400732,55.0,4.79,0.87,card,4.17,Kazan,asian,1,4.91,13,2.0,1,28.1,2.73,12.9
88254,2025-05-02,33188,2025-05-02 08:56:00,17160,69,175,4093.29,3,2.5,0,65.7,sbp,car,469,1.0212728973930063,55.0,4.73,0.8,card,4.34,Kazan,asian,0,4.69,20,2.0,1,28.1,2.73,12.9
88255,2025-05-02,28180,2025-05-02 09:02:00,29414,179,76,2309.65,3,0.65,0,63.8,card,car,1887,1.0821423353954749,55.0,4.84,0.86,sbp,4.82,Moscow,burger,0,4.14,21,4.0,1,32.6,0.18,17.0
88256,2025-05-02,83542,2025-05-02 09:09:00,43437,300,10,2256.95,4,1.68,0,41.5,card,scooter,1412,0.9424980649224072,48.78408734662869,4.47,0.94,card,4.4,Moscow,asian,1,4.22,6,4.0,1,32.6,0.18,17.0
88257,2025-05-02,12238,2025-05-02 09:10:00,37710,255,164,2383.86,2,2.91,0,72.7,sbp,car,890,1.066704848044453,55.0,4.79,0.8,sbp,4.29,Moscow,italian,0,4.68,20,4.0,1,32.6,0.18,17.0
88258,2025-05-02,63933,2025-05-02 09:20:00,43632,319,165,3717.13,3,6.32,1,122.4,card,car,875,1.069145096660215,55.0,4.82,0.81,card,4.87,SPB,russian,0,4.54,28,3.0,1,25.3,19.11,5.9
88259,2025-05-02,22936,2025-05-02 09:32:00,15879,387,66,2250.09,2,5.72,0,111.6,sbp,scooter,1464,0.7862955615985774,40.78423204435535,4.9,0.89,sbp,5.0,Moscow,italian,0,4.61,35,4.0,1,32.6,0.18,17.0
88260,2025-05-02,93397,2025-05-02 09:38:00,17677,36,265,2681.0,2,2.92,0,90.3,cash,bike,1242,0.9620762294085928,36.24682112531779,4.86,0.84,sbp,4.64,SPB,italian,1,4.2,9,3.0,1,25.3,19.11,5.9
88261,2025-05-02,34412,2025-05-02 09:48:00,3215,303,114,2321.11,1,4.69,0,82.8,card,car,493,1.0691666130925064,55.0,4.74,0.87,card,4.77,Moscow,russian,1,4.83,13,4.0,1,32.6,0.18,17.0
88262,2025-05-02,60446,2025-05-02 09:49:00,28212,221,128,2407.52,3,3.47,0,60.1,cash,car,255,1.0906649276361535,55.0,4.61,0.93,sbp,4.75,Kazan,asian,1,4.92,12,2.0,1,28.1,2.73,12.9
88263,2025-05-02,37647,2025-05-02 09:51:00,31025,257,7,1516.07,4,4.22,0,76.0,card,car,1773,1.0552695419049494,55.0,4.42,0.8,sbp,4.48,Moscow,russian,1,4.71,9,4.0,1,32.6,0.18,17.0
88264,2025-05-02,22395,2025-05-02 10:01:00,25343,400,298,2135.28,3,4.75,0,105.7,card,bike,1473,0.9978714208285384,37.96962340890028,4.81,0.93,cash,4.72,Moscow,italian,0,4.82,38,4.0,1,32.6,0.18,17.0
88265,2025-05-02,44047,2025-05-02 10:01:00,48753,71,149,3424.23,1,1.16,0,45.3,sbp,scooter,1537,0.8776601636046558,45.651242794209146,4.7,0.92,cash,4.43,Kazan,burger,0,4.48,20,2.0,1,28.1,2.73,12.9
88266,2025-05-02,80721,2025-05-02 10:11:00,46635,30,7,1912.75,2,3.22,0,58.0,sbp,car,282,0.9444021265331763,55.0,4.66,0.84,sbp,4.5,Moscow,russian,1,4.71,9,4.0,1,32.6,0.18,17.0
88267,2025-05-02,9406,2025-05-02 10:24:00,9453,24,184,1483.33,2,3.15,0,50.6,card,scooter,1237,1.0552201040504643,54.20006938556093,4.58,0.88,cash,4.91,Moscow,italian,1,3.88,7,4.0,1,32.6,0.18,17.0
88268,2025-05-02,8813,2025-05-02 10:38:00,33090,351,41,3355.47,2,1.86,1,32.0,sbp,car,1605,1.0791307902751142,55.0,4.47,0.96,sbp,4.2,Moscow,asian,1,4.57,12,4.0,1,32.6,0.18,17.0
88269,2025-05-02,26131,2025-05-02 10:53:00,11081,63,65,2008.07,5,1.69,0,72.3,sbp,bike,1746,1.0105343539680702,38.82921835200169,4.81,0.77,cash,4.22,Kazan,russian,0,4.45,34,2.0,1,28.1,2.73,12.9
88270,2025-05-02,86068,2025-05-02 11:02:00,9481,11,55,2111.35,2,0.54,0,64.4,sbp,car,1911,0.9581123012707616,55.0,4.22,0.88,card,4.31,SPB,burger,0,4.3,24,3.0,1,25.3,19.11,5.9
88271,2025-05-02,33384,2025-05-02 11:05:00,13195,177,166,3269.97,3,7.64,0,119.3,card,car,920,1.015590420636869,55.0,4.92,0.87,card,4.95,Moscow,russian,0,4.61,37,4.0,1,32.6,0.18,17.0
88272,2025-05-02,86853,2025-05-02 11:08:00,14898,214,291,3348.82,4,2.5,1,27.8,sbp,bike,1418,0.9682669312069466,36.7621488349067,4.65,0.88,card,4.85,Kazan,italian,1,4.17,5,2.0,1,28.1,2.73,12.9
88273,2025-05-02,31676,2025-05-02 11:11:00,39981,275,210,3009.22,2,4.76,1,67.1,card,car,1711,1.0167378284438076,55.0,4.74,0.91,sbp,5.0,SPB,italian,1,4.66,9,3.0,1,25.3,19.11,5.9
88274,2025-05-02,61006,2025-05-02 11:16:00,21194,271,13,1380.36,3,4.1,0,71.5,card,bike,1935,0.9205039200135628,35.577876365522755,4.69,0.89,card,4.36,Moscow,burger,1,4.95,7,4.0,1,32.6,0.18,17.0
88275,2025-05-02,66862,2025-05-02 11:16:00,27210,328,119,3007.67,6,1.39,0,85.0,card,bike,1244,1.108393347915148,41.76333005471556,4.95,0.9,card,4.74,Moscow,asian,0,5.0,39,4.0,1,32.6,0.18,17.0
88276,2025-05-02,33223,2025-05-02 11:32:00,4496,149,107,4797.93,4,7.13,0,127.4,cash,car,1404,1.0173155292486529,55.0,4.69,0.96,cash,5.0,SPB,burger,0,4.07,37,3.0,1,25.3,19.11,5.9
88277,2025-05-02,79127,2025-05-02 11:39:00,33594,319,165,1733.36,1,1.23,0,63.8,card,car,875,1.069145096660215,55.0,4.82,0.81,cash,4.91,SPB,russian,0,4.54,28,3.0,1,25.3,19.11,5.9
88278,2025-05-02,90058,2025-05-02 11:39:00,9274,68,15,998.79,1,6.5,0,107.3,cash,car,1566,1.0793793280493145,55.0,4.65,0.91,card,4.89,SPB,asian,0,4.57,16,3.0,1,25.3,19.11,5.9
88279,2025-05-02,92823,2025-05-02 11:55:00,2883,96,102,1446.68,4,4.4,0,64.4,card,car,1444,0.9729262897671234,55.0,4.81,0.98,card,4.06,Kazan,russian,1,4.32,11,2.0,1,28.1,2.73,12.9
88280,2025-05-02,58535,2025-05-02 12:12:00,16002,128,104,3564.14,5,1.1,0,23.8,sbp,car,536,0.9706036589698576,55.0,4.62,0.9,card,4.72,Moscow,burger,1,4.98,6,4.0,1,32.6,0.18,17.0
88281,2025-05-02,26095,2025-05-02 12:16:00,9523,22,146,2556.43,2,3.84,0,69.4,cash,bike,1278,1.1197549041975805,42.257796955237886,4.73,0.89,sbp,4.81,Moscow,italian,1,4.31,10,4.0,1,32.6,0.18,17.0
88282,2025-05-02,30581,2025-05-02 12:28:00,34191,50,34,2810.24,4,6.41,0,85.8,sbp,car,1807,1.0828955625766057,55.0,4.99,0.99,card,4.58,SPB,italian,1,4.55,7,3.0,1,25.3,19.11,5.9
88283,2025-05-02,73106,2025-05-02 12:32:00,46674,291,183,854.72,3,3.62,0,79.9,card,bike,1784,0.8893997040548357,34.21679163845626,4.49,0.92,card,4.74,Kazan,asian,0,4.25,34,2.0,1,28.1,2.73,12.9
88284,2025-05-02,82402,2025-05-02 12:32:00,18340,194,222,4042.29,3,2.06,0,65.1,sbp,car,301,1.011907539252242,55.0,4.93,0.99,card,4.67,SPB,burger,0,4.59,20,3.0,1,25.3,19.11,5.9
88285,2025-05-02,93923,2025-05-02 12:43:00,1358,400,258,2239.08,5,10.17,0,145.8,sbp,bike,1473,0.9978714208285384,37.96962340890028,4.81,0.93,cash,4.3,SPB,russian,1,4.9,7,3.0,1,25.3,19.11,5.9
88286,2025-05-02,79904,2025-05-02 12:45:00,1380,14,214,1958.76,1,5.03,0,93.5,card,bike,1363,1.032647563327592,39.11667838566589,4.49,0.96,cash,4.71,SPB,asian,1,4.27,5,3.0,1,25.3,19.11,5.9
88287,2025-05-02,73234,2025-05-02 12:49:00,2294,342,271,1577.31,2,1.54,0,89.8,card,scooter,814,1.057516419135006,52.991687044958624,4.38,0.94,card,4.26,SPB,burger,0,4.04,32,3.0,1,25.3,19.11,5.9
88288,2025-05-02,73806,2025-05-02 12:57:00,25285,310,163,1850.29,2,5.82,0,77.2,cash,car,1699,1.1277455153103826,55.0,4.63,0.98,card,4.64,Moscow,burger,0,4.84,17,4.0,1,32.6,0.18,17.0
88289,2025-05-02,25654,2025-05-02 13:09:00,14751,179,118,1001.81,3,3.19,0,75.0,card,car,1887,1.0821423353954749,55.0,4.84,0.86,sbp,4.17,Moscow,italian,0,4.55,30,4.0,1,32.6,0.18,17.0
88291,2025-05-02,53067,2025-05-02 13:12:00,30431,163,209,3946.06,3,2.12,0,41.1,card,car,640,1.1064997483074064,55.0,4.73,0.99,card,4.6,Moscow,russian,1,4.8,6,4.0,1,32.6,0.18,17.0
88290,2025-05-02,25332,2025-05-02 13:12:00,9042,397,79,2659.96,3,2.03,1,46.5,cash,car,606,1.0313820164320413,55.0,4.54,0.95,sbp,4.64,Kazan,italian,0,4.92,19,2.0,1,28.1,2.73,12.9
88292,2025-05-02,41182,2025-05-02 13:23:00,48878,327,218,1478.51,4,2.02,0,65.6,card,bike,1350,0.9306302347320236,35.23265629823605,4.8,0.92,cash,4.91,SPB,russian,1,4.9,10,3.0,1,25.3,19.11,5.9
88293,2025-05-02,35961,2025-05-02 13:30:00,10553,355,94,2282.5,5,1.35,0,87.9,sbp,bike,1817,0.8618852179829742,33.19299505524494,5.0,0.92,card,4.33,SPB,russian,0,4.9,23,3.0,1,25.3,19.11,5.9
88294,2025-05-02,88236,2025-05-02 13:36:00,41694,111,19,2613.65,5,0.72,0,61.8,card,bike,839,1.0343717839166,38.07882928487708,4.3,0.94,sbp,4.37,Moscow,asian,0,4.34,27,4.0,1,32.6,0.18,17.0
